abstractid	名字	DataType	等级	CD	吟唱	使用半径	作用范围	伤害	千分比伤害	伤害类型	最低MP限制	消耗MP	消耗HP	对象类型	作用类型	攻击有效时间	被动Buf	目标Buf	使用者Buf	范围模型	伤害个数	影响范围	描述	备注		
26250	据路	DT_Skill	1	15	0	7	4	0		2	100	100	0	31		2		1024|0	1524|0	data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	4|18|7	主动降低敌方骑兵的30%移动速度，持续10秒	周仓0		
26251	据路	DT_Skill	1	15	0	7	4	0		2	100	100	0	31		2		1024|1	1524|1	data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	4|18|7	主动降低敌方骑兵的35%移动速度，持续10秒	周仓1		
26252	据路	DT_Skill	1	15	0	7	7	0		2	100	100	0	31		2		1024|2	1524|2	data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	4|18|7	主动降低敌方骑兵的40%移动速度，持续10秒	周仓2		
26253	据路	DT_Skill	1	15	0	7	7	0		2	100	100	0	31		2		1024|3	1524|3	data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	4|18|7	主动降低敌方骑兵的45%移动速度，持续10秒	周仓3		
26254	据路	DT_Skill	1	15	0	7	7	0		2	100	100	0	31		2		1024|4	1524|4	data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	4|18|7	主动降低敌方骑兵的50%移动速度，持续10秒	周仓4		
26255	据路	DT_Skill	1	15	0	7	7	0		2	100	100	0	31		2		1024|4	1524|4	data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	4|18|7	主动降低敌方骑兵的50%移动速度，持续10秒	周仓5		
26256	据路	DT_Skill	1	15	0	7	7	0		2	100	100	0	31		2		1024|4	1524|4	data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	4|18|7	主动降低敌方骑兵的50%移动速度，持续10秒	周仓6		
26257	据路	DT_Skill	1	15	0	7	7	0		2	100	100	0	31		2		1024|4	1524|4	data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	4|18|7	主动降低敌方骑兵的50%移动速度，持续10秒	周仓7		
26258	据路	DT_Skill	1	15	0	7	7	0		2	100	100	0	31		2		1024|4	1524|4	data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	4|18|7	主动降低敌方骑兵的50%移动速度，持续10秒	周仓8		
26259	据路	DT_Skill	1	15	0	7	7	0		2	100	100	0	31		2		1024|4	1524|4	data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	4|18|7	主动降低敌方骑兵的50%移动速度，持续10秒	周仓9		
26260	卧龙	DT_Skill	1	15	0	18	8		640	2	100	100	0	31	70	0.5		12507|0		data/JXJEffect/Eft_Sk_Fanwei_01.cre	10	8|8|8	召唤风雷之力对8米范围内最多10支敌军造成普通攻击80%的伤害	诸葛亮0		
26261	卧龙	DT_Skill	1	15	0	18	8		960	2	100	100	0	31	70	0.5		12507|1		data/JXJEffect/Eft_Sk_Fanwei_01.cre	10	8|8|8	召唤风雷之力对8米范围内最多10支敌军造成普通攻击120%的伤害	诸葛亮1		
26262	卧龙	DT_Skill	1	15	0	18	8		1280	2	100	100	0	31	70	0.5		12507|2		data/JXJEffect/Eft_Sk_Fanwei_01.cre	10	8|8|8	召唤风雷之力对8米范围内最多10支敌军造成普通攻击160%的伤害	诸葛亮2		
26263	卧龙	DT_Skill	1	15	0	18	8		1600	2	100	100	0	31	70	0.5		12507|3		data/JXJEffect/Eft_Sk_Fanwei_01.cre	10	8|8|8	召唤风雷之力对8米范围内最多10支敌军造成普通攻击200%的伤害	诸葛亮3		
26264	卧龙	DT_Skill	1	15	0	18	8		1920	2	100	100	0	31	70	0.5		12507|4		data/JXJEffect/Eft_Sk_Fanwei_01.cre	10	8|8|8	召唤风雷之力对8米范围内最多10支敌军造成普通攻击240%的伤害，对陷阵营造成额外雷电伤害	诸葛亮4		
26265	卧龙	DT_Skill	1	15	0	18	8		2080	2	100	100	0	31	70	2		12507|5		data/JXJEffect/Eft_Sk_Fanwei_01.cre	10	8|8|8	召唤风雷之力对8米范围内最多10支敌军造成普通攻击260%的伤害，并随机使敌军命中降低50%或进入麻痹状态，持续2秒，对陷阵营造成额外雷电伤害	诸葛亮5		
26266	卧龙	DT_Skill	1	15	0	18	8		2240	2	100	100	0	31	70	2		12507|6		data/JXJEffect/Eft_Sk_Fanwei_01.cre	10	8|8|8	召唤风雷之力对8米范围内最多10支敌军造成普通攻击280%的伤害，并随机使敌军命中降低60%或进入麻痹状态，持续2.5秒，对陷阵营造成额外雷电伤害	诸葛亮6		
26267	卧龙	DT_Skill	1	15	0	18	8		2400	2	100	100	0	31	70	2		12507|7		data/JXJEffect/Eft_Sk_Fanwei_01.cre	10	8|8|8	召唤风雷之力对8米范围内最多10支敌军造成普通攻击300%的伤害，并随机使敌军命中降低70%或进入麻痹状态，持续3秒，对陷阵营造成额外雷电伤害	诸葛亮7		
26268	卧龙	DT_Skill	1	15	0	18	8		2560	2	100	100	0	31	70	2		12507|8		data/JXJEffect/Eft_Sk_Fanwei_01.cre	10	8|8|8	召唤风雷之力对8米范围内最多10支敌军造成普通攻击320%的伤害，并随机使敌军命中降低80%或进入麻痹状态，持续3.5秒，对陷阵营造成额外雷电伤害	诸葛亮8		
26269	卧龙	DT_Skill	1	15	0	18	8		2880	2	100	100	0	31	70	2		12507|9		data/JXJEffect/Eft_Sk_Fanwei_01.cre	10	8|8|8	召唤风雷之力对8米范围内最多10支敌军造成普通攻击360%的伤害，并随机使敌军命中降低100%或进入麻痹状态，持续4秒，对陷阵营造成额外雷电伤害	诸葛亮9		
26270	凤雏	DT_Skill	1	15	0	0	5	0		2	100	100	0	31	54	2		12505|0		data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	5|5|5	自身部队和自身5米范围内友军部队受到的技能伤害减少30%，持续5秒	庞统0		
26271	凤雏	DT_Skill	1	15	0	0	5	0		2	100	100	0	31	54	2		12505|1		data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	5|5|5	自身部队和自身5米范围内友军部队受到的技能伤害减少40%，持续5秒	庞统1		
26272	凤雏	DT_Skill	1	15	0	0	5	0		2	100	100	0	31	54	2		12505|2		data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	5|5|5	自身部队和自身5米范围内友军部队受到的技能伤害减少50%，持续5秒	庞统2		
26273	凤雏	DT_Skill	1	15	0	0	5	0		2	100	100	0	31	54	2		12505|3		data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	5|5|5	自身部队和自身5米范围内友军部队受到的技能伤害减少60%，持续5秒	庞统3		
26274	凤雏	DT_Skill	1	15	0	0	5	0		2	100	100	0	31	54	2		12505|4		data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	5|5|5	自身部队和自身5米范围内友军部队受到的技能伤害减少70%，持续5秒	庞统4		
26275	凤雏	DT_Skill	1	15	0	0	5	0		2	100	100	0	31	54	2		12505|5	12515|0	data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	5|5|5	自身部队技能免疫，持续5秒，且自身5米范围内友军部队受到的技能伤害减少70%，法伤加成提高20%，持续5秒	庞统5		
26276	凤雏	DT_Skill	1	15	0	0	5	0		2	100	100	0	31	54	2		12505|6	12515|1	data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	5|5|5	自身部队技能免疫，持续6秒，且自身5米范围内友军部队受到的技能伤害减少70%，法伤加成提高25%，持续5秒	庞统6		
26277	凤雏	DT_Skill	1	15	0	0	5	0		2	100	100	0	31	54	2		12505|7	12515|2	data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	5|5|5	自身部队技能免疫，持续7秒，且自身5米范围内友军部队受到的技能伤害减少70%，法伤加成提高30%，持续5秒	庞统7		
26278	凤雏	DT_Skill	1	15	0	0	5	0		2	100	100	0	31	54	2		12505|8	12515|3	data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	5|5|5	自身部队技能免疫，持续8秒，且自身5米范围内友军部队受到的技能伤害减少70%，法伤加成提高35%，持续5秒	庞统8		
26279	凤雏	DT_Skill	1	15	0	0	5	0		2	100	100	0	31	54	2		12505|9	12515|4	data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	5|5|5	自身部队技能免疫，持续9秒，且自身5米范围内友军部队受到的技能伤害减少70%，法伤加成提高50%，持续5秒	庞统9		
26280	恐惧	DT_Skill	1	15	0	8	-1			2	100	100	0	70	70	2		12509|0		data/JXJEffect/Eft_Sk_Fanwei_01.cre	1	4|18|7	使指定敌方部队恐惧，且对其造成普通攻击200%额外伤害，持续2秒	法正0		
26281	恐惧	DT_Skill	1	15	0	8	-1			2	100	100	0	70	70	2		12509|1		data/JXJEffect/Eft_Sk_Fanwei_01.cre	1	4|18|7	使指定敌方部队恐惧，且对其造成普通攻击200%额外伤害，持续2.5秒	法正1		
26282	恐惧	DT_Skill	1	15	0	8	-1			2	100	100	0	70	70	2		12509|2		data/JXJEffect/Eft_Sk_Fanwei_01.cre	1	4|18|7	使指定敌方部队恐惧，且对其造成普通攻击200%额外伤害，持续3秒	法正2		
26283	恐惧	DT_Skill	1	15	0	8	-1			2	100	100	0	70	70	2		12509|3		data/JXJEffect/Eft_Sk_Fanwei_01.cre	1	4|18|7	使指定敌方部队恐惧，且对其造成普通攻击200%额外伤害，持续3.5秒	法正3		
26284	恐惧	DT_Skill	1	15	0	8	-1			2	100	100	0	70	70	2		12509|4		data/JXJEffect/Eft_Sk_Fanwei_01.cre	1	4|18|7	使指定敌方部队恐惧，且对其造成普通攻击200%额外伤害，持续4秒	法正4		
26285	恐惧	DT_Skill	1	15	0	8	-1			2	100	100	0	70	70	2		12509|5		data/JXJEffect/Eft_Sk_Fanwei_01.cre	1	4|18|7	使指定敌方部队恐惧，且对其造成普通攻击240%额外伤害，持续4.5秒	法正5		
26286	恐惧	DT_Skill	1	15	0	8	-1			2	100	100	0	70	70	2		12509|6		data/JXJEffect/Eft_Sk_Fanwei_01.cre	1	4|18|7	使指定敌方部队恐惧，且对其造成普通攻击280%额外伤害，持续5秒	法正6		
26287	恐惧	DT_Skill	1	15	0	8	-1			2	100	100	0	70	70	2		12509|7		data/JXJEffect/Eft_Sk_Fanwei_01.cre	1	4|18|7	使指定敌方部队恐惧，且对其造成普通攻击320%额外伤害，持续5.5秒	法正7		
26288	恐惧	DT_Skill	1	15	0	8	-1			2	100	100	0	70	70	2		12509|8		data/JXJEffect/Eft_Sk_Fanwei_01.cre	1	4|18|7	使指定敌方部队恐惧，且对其造成普通攻击360%额外伤害，持续6秒	法正8		
26289	恐惧	DT_Skill	1	15	0	8	-1			2	100	100	0	70	70	2		12509|9		data/JXJEffect/Eft_Sk_Fanwei_01.cre	1	4|18|7	使指定敌方部队恐惧，且对其造成普通攻击400%额外伤害，持续7秒	法正9		
26300	止步	DT_Skill	1	15	0	7	4	0		2	100	100	0	31		2		1026|0	1526|0	data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	4|18|7	主动使米范围内敌军不可移动，持续4秒	张松0		
26301	止步	DT_Skill	1	15	0	7	4	0		2	100	100	0	31		2		1026|1	1526|1	data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	4|18|7	主动使米范围内敌军不可移动，持续5秒	张松1		
26302	止步	DT_Skill	1	15	0	7	7	0		2	100	100	0	31		2		1026|2	1526|2	data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	4|18|7	主动使米范围内敌军不可移动，持续6秒	张松2		
26303	止步	DT_Skill	1	15	0	7	7	0		2	100	100	0	31		2		1026|3	1526|3	data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	4|18|7	主动使米范围内敌军不可移动，持续7秒	张松3		
26304	止步	DT_Skill	1	15	0	7	7	0		2	100	100	0	31		2		1026|4	1526|4	data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	4|18|7	主动使米范围内敌军不可移动，持续8秒	张松4		
26305	止步	DT_Skill	1	15	0	7	7	0		2	100	100	0	31		2		1026|4	1526|4	data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	4|18|7	主动使米范围内敌军不可移动，持续8秒	张松5		
26306	止步	DT_Skill	1	15	0	7	7	0		2	100	100	0	31		2		1026|4	1526|4	data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	4|18|7	主动使米范围内敌军不可移动，持续8秒	张松6		
26307	止步	DT_Skill	1	15	0	7	7	0		2	100	100	0	31		2		1026|4	1526|4	data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	4|18|7	主动使米范围内敌军不可移动，持续8秒	张松7		
26308	止步	DT_Skill	1	15	0	7	7	0		2	100	100	0	31		2		1026|4	1526|4	data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	4|18|7	主动使米范围内敌军不可移动，持续8秒	张松8		
26309	止步	DT_Skill	1	15	0	7	7	0		2	100	100	0	31		2		1026|4	1526|4	data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	4|18|7	主动使米范围内敌军不可移动，持续8秒	张松9		
26310	疾走	DT_Skill	1		0						0	0							22500|0		1		受到伤害时有3%的概率提升周围4米范围内己方单位10%移动速度，持续5秒	马谡0		
26311	疾走	DT_Skill	1		0						0	0							22500|1		1		受到伤害时有4%的概率提升周围4米范围内己方单位12%移动速度，持续5秒	马谡1		
26312	疾走	DT_Skill	1		0						0	0							22500|2		1		受到伤害时有5%的概率提升周围4米范围内己方单位14%移动速度，持续5秒	马谡2		
26313	疾走	DT_Skill	1		0						0	0							22500|3		1		受到伤害时有6%的概率提升周围4米范围内己方单位16%移动速度，持续5秒	马谡3		
26314	疾走	DT_Skill	1		0						0	0							22500|4		1		受到伤害时有7%的概率提升周围4米范围内己方单位18%移动速度，持续5秒	马谡4		
26315	疾走	DT_Skill	1		0						0	0							22500|5		1		受到伤害时有8%的概率提升周围4米范围内己方单位20%移动速度，持续5秒	马谡5		
26316	疾走	DT_Skill	1		0						0	0							22500|6		1		受到伤害时有9%的概率提升周围4米范围内己方单位22%移动速度，持续5秒	马谡6		
26317	疾走	DT_Skill	1		0						0	0							22500|7		1		受到伤害时有10%的概率提升周围4米范围内己方单位24%移动速度，持续5秒	马谡7		
26318	疾走	DT_Skill	1		0						0	0							22500|8		1		受到伤害时有11%的概率提升周围4米范围内己方单位26%移动速度，持续5秒	马谡8		
26319	疾走	DT_Skill	1		0						0	0							22500|9		1		受到伤害时有12%的概率提升周围4米范围内己方单位30%移动速度，持续5秒	马谡9		
26320	机巧	DT_Skill	1													1			22508|0	data/JXJEffect/Eft_Sk_Fanwei_01.cre	1		攻击时有1%概率清除自身天卡技能冷却时间（左慈除外）	黄月英0		
26321	机巧	DT_Skill	1													1			22508|1	data/JXJEffect/Eft_Sk_Fanwei_01.cre	1		攻击时有2%概率清除自身天卡技能冷却时间（左慈除外）	黄月英1		
26322	机巧	DT_Skill	1													1			22508|2	data/JXJEffect/Eft_Sk_Fanwei_01.cre	1		攻击时有3%概率清除自身天卡技能冷却时间（左慈除外）	黄月英2		
26323	机巧	DT_Skill	1													1			22508|3	data/JXJEffect/Eft_Sk_Fanwei_01.cre	1		攻击时有4%概率清除自身天卡技能冷却时间（左慈除外）	黄月英3		
26324	机巧	DT_Skill	1													1			22508|4	data/JXJEffect/Eft_Sk_Fanwei_01.cre	1		攻击时有5%概率清除自身天卡技能冷却时间（左慈除外）	黄月英4		
26325	机巧	DT_Skill	1													1			22508|5	data/JXJEffect/Eft_Sk_Fanwei_01.cre	1		攻击时有6%概率清除自身天卡技能冷却时间（左慈除外），且增加30%攻速，持续5秒	黄月英5		
26326	机巧	DT_Skill	1													1			22508|6	data/JXJEffect/Eft_Sk_Fanwei_01.cre	1		攻击时有7%概率清除自身天卡技能冷却时间（左慈除外），且增加35%攻速，持续5秒	黄月英6		
26327	机巧	DT_Skill	1													1			22508|7	data/JXJEffect/Eft_Sk_Fanwei_01.cre	1		攻击时有8%概率清除自身天卡技能冷却时间（左慈除外），且增加40%攻速，持续5秒	黄月英7		
26328	机巧	DT_Skill	1													1			22508|8	data/JXJEffect/Eft_Sk_Fanwei_01.cre	1		攻击时有9%概率清除自身天卡技能冷却时间（左慈除外），且增加45%攻速，持续5秒	黄月英8		
26329	机巧	DT_Skill	1													1			22508|9	data/JXJEffect/Eft_Sk_Fanwei_01.cre	1		攻击时有10%概率清除自身天卡技能冷却时间（左慈除外），且增加60%攻速，持续5秒	黄月英9		
26360	无言	DT_Skill	1	15	0	0	8	0	640	2	100	100	0	31	70	2		12514|0		data/JXJEffect/Eft_Sk_Fanwei_01.cre	10	8|8|8	对周围8米范围内最多10支敌军造成普通攻击80%的伤害，使其生命回复类效果失效，持续1秒	徐庶0		
26361	无言	DT_Skill	1	15	0	0	8	0	800	2	100	100	0	31	70	2		12514|1		data/JXJEffect/Eft_Sk_Fanwei_01.cre	10	8|8|8	对周围8米范围内最多10支敌军造成普通攻击100%的伤害，使其生命回复类效果失效，持续2秒	徐庶1		
26362	无言	DT_Skill	1	15	0	0	8	0	960	2	100	100	0	31	70	2		12514|2		data/JXJEffect/Eft_Sk_Fanwei_01.cre	10	8|8|8	对周围8米范围内最多10支敌军造成普通攻击120%的伤害，使其生命回复类效果失效，持续3秒	徐庶2		
26363	无言	DT_Skill	1	15	0	0	8	0	1120	2	100	100	0	31	70	2		12514|3		data/JXJEffect/Eft_Sk_Fanwei_01.cre	10	8|8|8	对周围8米范围内最多10支敌军造成普通攻击140%的伤害，使其生命回复类效果失效，持续4秒	徐庶3		
26364	无言	DT_Skill	1	15	0	0	8	0	1280	2	100	100	0	31	70	2		12514|4		data/JXJEffect/Eft_Sk_Fanwei_01.cre	10	8|8|8	对周围8米范围内最多10支敌军造成普通攻击160%的伤害，使其生命回复类效果失效，持续5秒	徐庶4		
26365	无言	DT_Skill	1	15	0	0	8	0	1440	2	100	100	0	31	70	2		12514|5	12524|0	data/JXJEffect/Eft_Sk_Fanwei_01.cre	10	8|8|8	对周围8米范围内最多10支敌军造成普通攻击180%的伤害，使其生命回复类效果失效，持续5.5秒，且增加自身30%攻速和物伤加成，持续10秒	徐庶5		
26366	无言	DT_Skill	1	15	0	0	8	0	1600	2	100	100	0	31	70	2		12514|6	12524|1	data/JXJEffect/Eft_Sk_Fanwei_01.cre	10	8|8|8	对周围8米范围内最多10支敌军造成普通攻击200%的伤害，使其生命回复类效果失效，持续6秒，且增加自身40%攻速和物伤加成，持续10秒	徐庶6		
26367	无言	DT_Skill	1	15	0	0	8	0	1760	2	100	100	0	31	70	2		12514|7	12524|2	data/JXJEffect/Eft_Sk_Fanwei_01.cre	10	8|8|8	对周围8米范围内最多10支敌军造成普通攻击220%的伤害，使其生命回复类效果失效，持续6.5秒，且增加自身50%攻速和物伤加成，持续10秒	徐庶7		
26368	无言	DT_Skill	1	15	0	0	8	0	1920	2	100	100	0	31	70	2		12514|8	12524|3	data/JXJEffect/Eft_Sk_Fanwei_01.cre	10	8|8|8	对周围8米范围内最多10支敌军造成普通攻击240%的伤害，使其生命回复类效果失效，持续7秒，且增加自身60%攻速和物伤加成，持续10秒	徐庶8		
26369	无言	DT_Skill	1	15	0	0	8	0	2080	2	100	100	0	31	70	2		12514|9	12524|4	data/JXJEffect/Eft_Sk_Fanwei_01.cre	10	8|8|8	对周围8米范围内最多10支敌军造成普通攻击280%的伤害，使其生命回复类效果失效，持续8秒，且增加自身80%攻速和物伤加成，持续10秒	徐庶9		
26410	混淆	DT_Skill	1	15	0	7	4	0		2	100	100	0	31		2		1027|0	1527|0	data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	4|18|7	主动使范围内敌军不可攻击，持续4秒	秦宓0		
26411	混淆	DT_Skill	1	15	0	7	4	0		2	100	100	0	31		2		1027|1	1527|1	data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	4|18|7	主动使范围内敌军不可攻击，持续5秒	秦宓1		
26412	混淆	DT_Skill	1	15	0	7	7	0		2	100	100	0	31		2		1027|2	1527|2	data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	4|18|7	主动使范围内敌军不可攻击，持续6秒	秦宓2		
26413	混淆	DT_Skill	1	15	0	7	7	0		2	100	100	0	31		2		1027|3	1527|3	data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	4|18|7	主动使范围内敌军不可攻击，持续7秒	秦宓3		
26414	混淆	DT_Skill	1	15	0	7	7	0		2	100	100	0	31		2		1027|4	1527|4	data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	4|18|7	主动使范围内敌军不可攻击，持续8秒	秦宓4		
26415	混淆	DT_Skill	1	15	0	7	7	0		2	100	100	0	31		2		1027|4	1527|4	data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	4|18|7	主动使范围内敌军不可攻击，持续8秒	秦宓5		
26416	混淆	DT_Skill	1	15	0	7	7	0		2	100	100	0	31		2		1027|4	1527|4	data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	4|18|7	主动使范围内敌军不可攻击，持续8秒	秦宓6		
26417	混淆	DT_Skill	1	15	0	7	7	0		2	100	100	0	31		2		1027|4	1527|4	data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	4|18|7	主动使范围内敌军不可攻击，持续8秒	秦宓7		
26418	混淆	DT_Skill	1	15	0	7	7	0		2	100	100	0	31		2		1027|4	1527|4	data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	4|18|7	主动使范围内敌军不可攻击，持续8秒	秦宓8		
26419	混淆	DT_Skill	1	15	0	7	7	0		2	100	100	0	31		2		1027|4	1527|4	data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	4|18|7	主动使范围内敌军不可攻击，持续8秒	秦宓9		
26450	虚弱	DT_Skill	1	15	0	7	4	0		2	100	100	0	31		2		1089|0	1589|0	data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	4|18|7	主动降低范围内敌人的2%护甲，持续15秒	李恢0		
26451	虚弱	DT_Skill	1	15	0	7	4	0		2	100	100	0	31		2		1089|1	1589|1	data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	4|18|7	主动降低范围内敌人的4%护甲，持续15秒	李恢1		
